date,Power,building_id
2024-01-04 01:45:00,77.5,Walailak_University
2024-01-04 02:00:00,80.5,Walailak_University
2024-01-04 02:15:00,84.5,Walailak_University
2024-01-04 02:30:00,82,Walailak_University
2024-01-04 02:45:00,82.5,Walailak_University
2024-01-04 03:00:00,80,Walailak_University
2024-01-04 03:15:00,78.5,Walailak_University
2024-01-04 03:30:00,81,Walailak_University
2024-01-04 03:45:00,79.5,Walailak_University
2024-01-04 04:00:00,80,Walailak_University
2024-01-04 04:15:00,80,Walailak_University
2024-01-04 04:30:00,80.5,Walailak_University
2024-01-04 04:45:00,80.5,Walailak_University
2024-01-04 05:00:00,86.5,Walailak_University
2024-01-04 05:15:00,85.5,Walailak_University
2024-01-04 05:30:00,87,Walailak_University
2024-01-04 05:45:00,91,Walailak_University
2024-01-04 06:00:00,94.5,Walailak_University
2024-01-04 06:15:00,109.5,Walailak_University
2024-01-04 06:30:00,112.5,Walailak_University
2024-01-04 06:45:00,121.5,Walailak_University
2024-01-04 07:00:00,121,Walailak_University
2024-01-04 07:15:00,132.5,Walailak_University
2024-01-04 07:30:00,155.5,Walailak_University
2024-01-04 07:45:00,371.5,Walailak_University
2024-01-04 08:00:00,378.5,Walailak_University
2024-01-04 08:15:00,371,Walailak_University
2024-01-04 08:30:00,374.5,Walailak_University
2024-01-04 08:45:00,324,Walailak_University
2024-01-04 09:00:00,290,Walailak_University
2024-01-04 09:15:00,285,Walailak_University
2024-01-04 09:30:00,278,Walailak_University
2024-01-04 09:45:00,332.5,Walailak_University
2024-01-04 10:00:00,319,Walailak_University
2024-01-04 10:15:00,316.5,Walailak_University
2024-01-04 10:30:00,306.5,Walailak_University
2024-01-04 10:45:00,314.5,Walailak_University
2024-01-04 11:00:00,315,Walailak_University
2024-01-04 11:15:00,335.5,Walailak_University
2024-01-04 11:30:00,261,Walailak_University
2024-01-04 11:45:00,267.5,Walailak_University
2024-01-04 12:00:00,306.5,Walailak_University
2024-01-04 12:15:00,239,Walailak_University
2024-01-04 12:30:00,267.5,Walailak_University
2024-01-04 12:45:00,341,Walailak_University
2024-01-04 13:00:00,335.5,Walailak_University
2024-01-04 13:15:00,357,Walailak_University
2024-01-04 13:30:00,345,Walailak_University
2024-01-04 13:45:00,396,Walailak_University
2024-01-04 14:00:00,394,Walailak_University
2024-01-04 14:15:00,425.5,Walailak_University
2024-01-04 14:30:00,440,Walailak_University
2024-01-04 14:45:00,533.5,Walailak_University
2024-01-04 15:00:00,477,Walailak_University
2024-01-04 15:15:00,529,Walailak_University
2024-01-04 15:30:00,448,Walailak_University
2024-01-04 15:45:00,494.5,Walailak_University
2024-01-04 16:00:00,434.5,Walailak_University
2024-01-04 16:15:00,347.5,Walailak_University
2024-01-04 16:30:00,360.5,Walailak_University
2024-01-04 16:45:00,372,Walailak_University
2024-01-04 17:00:00,392,Walailak_University
2024-01-04 17:15:00,218,Walailak_University
2024-01-04 17:30:00,186.5,Walailak_University
2024-01-04 17:45:00,179.5,Walailak_University
2024-01-04 18:00:00,164.5,Walailak_University
2024-01-04 18:15:00,152.5,Walailak_University
2024-01-04 18:30:00,149,Walailak_University
2024-01-04 18:45:00,150,Walailak_University
2024-01-04 19:00:00,282,Walailak_University
2024-01-04 19:15:00,278.5,Walailak_University
2024-01-04 19:30:00,277,Walailak_University
2024-01-04 19:45:00,285.5,Walailak_University
2024-01-04 20:00:00,258.5,Walailak_University
2024-01-04 20:15:00,245,Walailak_University
2024-01-04 20:30:00,270,Walailak_University
2024-01-04 20:45:00,267.5,Walailak_University
2024-01-04 21:00:00,220,Walailak_University
2024-01-04 21:15:00,199.5,Walailak_University
2024-01-04 21:30:00,141,Walailak_University
2024-01-04 21:45:00,104,Walailak_University
2024-01-04 22:00:00,100,Walailak_University
2024-01-04 22:15:00,97.5,Walailak_University
2024-01-04 22:30:00,96.5,Walailak_University
2024-01-04 22:45:00,113,Walailak_University
2024-01-04 23:00:00,101.5,Walailak_University
2024-01-04 23:15:00,90,Walailak_University
2024-01-04 23:30:00,89,Walailak_University
2024-01-04 23:45:00,91,Walailak_University
2024-01-05 00:00:00,91.5,Walailak_University
2024-01-05 00:15:00,95,Walailak_University
2024-01-05 00:30:00,90,Walailak_University
2024-01-05 00:45:00,94,Walailak_University
2024-01-05 01:00:00,92,Walailak_University
2024-01-05 01:15:00,91,Walailak_University
2024-01-05 01:30:00,88.5,Walailak_University
2024-01-05 01:45:00,88.5,Walailak_University
2024-01-05 02:00:00,87,Walailak_University
2024-01-05 02:15:00,81.5,Walailak_University
2024-01-05 02:30:00,81.5,Walailak_University
2024-01-05 02:45:00,78,Walailak_University
2024-01-05 03:00:00,81.5,Walailak_University
2024-01-05 03:15:00,80.5,Walailak_University
2024-01-05 03:30:00,80.5,Walailak_University
2024-01-05 03:45:00,78,Walailak_University
2024-01-05 04:00:00,76,Walailak_University
2024-01-05 04:15:00,76,Walailak_University
2024-01-05 04:30:00,77,Walailak_University
2024-01-05 04:45:00,80,Walailak_University
2024-01-05 05:00:00,83,Walailak_University
2024-01-05 05:15:00,83,Walailak_University
2024-01-05 05:30:00,82,Walailak_University
2024-01-05 05:45:00,86.5,Walailak_University
2024-01-05 06:00:00,91.5,Walailak_University
2024-01-05 06:15:00,99.5,Walailak_University
2024-01-05 06:30:00,114,Walailak_University
2024-01-05 06:45:00,127,Walailak_University
2024-01-05 07:00:00,122.5,Walailak_University
2024-01-05 07:15:00,118,Walailak_University
2024-01-05 07:30:00,137.5,Walailak_University
2024-01-05 07:45:00,413.5,Walailak_University
2024-01-05 08:00:00,438,Walailak_University
2024-01-05 08:15:00,434.5,Walailak_University
2024-01-05 08:30:00,399,Walailak_University
2024-01-05 08:45:00,373.5,Walailak_University
2024-01-05 09:00:00,348.5,Walailak_University
2024-01-05 09:15:00,346.5,Walailak_University
2024-01-05 09:30:00,346,Walailak_University
2024-01-05 09:45:00,400,Walailak_University
